epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
47,2,2.33e-05,0.4659,9.718358,5.443227,1.425044,0.000000,0.010926,0.605501,bertscore_f1_free,0.692479,0.011512,0.692479,0.692479,131.1
48,2,2.30e-05,0.4732,9.690124,5.417441,1.424228,0.000000,0.010800,0.588817,bertscore_f1_free,0.690919,0.010837,0.690919,0.692479,134.0
49,2,2.27e-05,0.4804,9.619434,5.390145,1.409763,0.000000,0.010683,0.569212,bertscore_f1_free,0.692046,0.010741,0.692046,0.692479,132.9
50,2,2.23e-05,0.4877,9.592612,5.367085,1.408509,0.000000,0.010580,0.544403,bertscore_f1_free,0.691662,0.011170,0.691662,0.692479,131.4
51,2,2.19e-05,0.4949,9.547101,5.350986,1.398705,0.000000,0.010481,0.545827,bertscore_f1_free,0.691678,0.010567,0.691678,0.692479,132.6
52,2,2.15e-05,0.5022,9.533295,5.341032,1.397421,0.000000,0.010375,0.527849,bertscore_f1_free,0.693112,0.010450,0.693112,0.693112,132.1
53,2,2.10e-05,0.5094,9.476509,5.325267,1.383747,0.000000,0.010286,0.564081,bertscore_f1_free,0.691896,0.011100,0.691896,0.693112,131.2
54,2,2.06e-05,0.5167,9.446290,5.317744,1.376182,0.000000,0.010192,0.510865,bertscore_f1_free,0.693237,0.011253,0.693237,0.693237,132.1
55,2,2.01e-05,0.5239,9.426481,5.312887,1.371198,0.000000,0.010116,0.528643,bertscore_f1_free,0.693541,0.008790,0.693541,0.693541,131.8
56,2,1.96e-05,0.5312,9.418231,5.307762,1.370156,0.000000,0.010057,0.524433,bertscore_f1_free,0.693488,0.010659,0.693488,0.693541,134.6
57,2,1.91e-05,0.5384,9.399847,5.300795,1.366351,0.000000,0.009962,0.536381,bertscore_f1_free,0.695163,0.009366,0.695163,0.695163,131.5
58,2,1.85e-05,0.5457,9.358518,5.297239,1.353759,0.000000,0.009896,0.494954,bertscore_f1_free,0.694394,0.009314,0.694394,0.695163,131.2
59,2,1.80e-05,0.5529,9.349026,5.303515,1.348504,0.000000,0.009831,0.517102,bertscore_f1_free,0.693356,0.009473,0.693356,0.695163,131.4
60,2,1.74e-05,0.5601,9.346411,5.298686,1.349242,0.000000,0.009756,0.530079,bertscore_f1_free,0.693260,0.011056,0.693260,0.695163,115.4
61,2,1.68e-05,0.5674,9.344203,5.300148,1.348018,0.000000,0.009681,0.546044,bertscore_f1_free,0.694752,0.009445,0.694752,0.695163,117.3
62,2,1.62e-05,0.5746,9.293651,5.306671,1.328993,0.000000,0.009628,0.508758,bertscore_f1_free,0.692734,0.008817,0.692734,0.695163,117.3
63,2,1.57e-05,0.5819,9.314383,5.301340,1.337681,0.000000,0.009588,0.498368,bertscore_f1_free,0.693714,0.008676,0.693714,0.695163,116.8
64,2,1.50e-05,0.5891,9.289425,5.302902,1.328841,0.000000,0.009537,0.485305,bertscore_f1_free,0.694738,0.009958,0.694738,0.695163,117.2
65,2,1.44e-05,0.5964,9.273053,5.312211,1.320281,0.000000,0.009478,0.497923,bertscore_f1_free,0.693981,0.008474,0.693981,0.695163,131.2
66,2,1.38e-05,0.6036,9.253620,5.311969,1.313884,0.000000,0.009435,0.514367,bertscore_f1_free,0.694918,0.009673,0.694918,0.695163,131.1
67,2,1.32e-05,0.6109,9.252158,5.312958,1.313067,0.000000,0.009388,0.483448,bertscore_f1_free,0.694401,0.009975,0.694401,0.695163,130.7
68,2,1.26e-05,0.6181,9.258790,5.326975,1.310605,0.000000,0.009332,0.510395,bertscore_f1_free,0.694025,0.008999,0.694025,0.695163,131.4
69,2,1.20e-05,0.6254,9.237668,5.330569,1.302367,0.000000,0.009296,0.520096,bertscore_f1_free,0.694209,0.009812,0.694209,0.695163,132.8
70,2,1.14e-05,0.6326,9.233830,5.329859,1.301324,0.000000,0.009263,0.491569,bertscore_f1_free,0.694787,0.009473,0.694787,0.695163,132.6
71,2,1.07e-05,0.6399,9.212456,5.345536,1.288973,0.000000,0.009222,0.489997,bertscore_f1_free,0.694600,0.008600,0.694600,0.695163,131.6
72,2,1.01e-05,0.6471,9.224512,5.356529,1.289328,0.000000,0.009186,0.485359,bertscore_f1_free,0.694365,0.009281,0.694365,0.695163,132.3
73,2,9.53e-06,0.6543,9.228720,5.366728,1.287331,0.000000,0.009162,0.544955,bertscore_f1_free,0.695032,0.009909,0.695032,0.695163,132.1
74,2,8.93e-06,0.6616,9.217457,5.373437,1.281340,0.000000,0.009123,0.537528,bertscore_f1_free,0.693392,0.009500,0.693392,0.695163,134.8
75,2,8.34e-06,0.6688,9.226680,5.375312,1.283789,0.000000,0.009086,0.544107,bertscore_f1_free,0.694496,0.008391,0.694496,0.695163,132.0
76,2,7.76e-06,0.6761,9.225318,5.391621,1.277899,0.000000,0.009066,0.540234,bertscore_f1_free,0.694949,0.009145,0.694949,0.695163,132.7
77,2,7.20e-06,0.6833,9.233642,5.404439,1.276401,0.000000,0.009045,0.569470,bertscore_f1_free,0.693719,0.008421,0.693719,0.695163,123.7
78,2,6.64e-06,0.6906,9.231408,5.412884,1.272842,0.000000,0.009017,0.559816,bertscore_f1_free,0.693768,0.009116,0.693768,0.695163,136.5
79,2,6.10e-06,0.6978,9.233928,5.435413,1.266172,0.000000,0.008994,0.560922,bertscore_f1_free,0.694487,0.009423,0.694487,0.695163,133.0
80,2,5.58e-06,0.7051,9.224920,5.441848,1.261024,0.000000,0.008974,0.542034,bertscore_f1_free,0.694765,0.008924,0.694765,0.695163,140.2
81,2,5.07e-06,0.7123,9.253210,5.458213,1.264999,0.000000,0.008957,0.577444,bertscore_f1_free,0.694377,0.009508,0.694377,0.695163,136.0
82,2,4.59e-06,0.7196,9.242175,5.472776,1.256466,0.000000,0.008932,0.596026,bertscore_f1_free,0.694629,0.009626,0.694629,0.695163,139.6
83,2,4.12e-06,0.7268,9.280182,5.488896,1.263762,0.000000,0.008927,0.590827,bertscore_f1_free,0.694655,0.009396,0.694655,0.695163,146.1
84,2,3.67e-06,0.7341,9.300808,5.502386,1.266141,0.000000,0.008920,0.631312,bertscore_f1_free,0.694440,0.009291,0.694440,0.695163,128.0
85,2,3.24e-06,0.7413,9.294383,5.519480,1.258301,0.000000,0.008898,0.637943,bertscore_f1_free,0.693889,0.010143,0.693889,0.695163,115.7
86,2,2.84e-06,0.7486,9.303014,5.541161,1.253951,0.000000,0.008892,0.656401,bertscore_f1_free,0.694476,0.010014,0.694476,0.695163,114.8
87,2,2.46e-06,0.7558,9.314877,5.553471,1.253802,0.000000,0.008884,0.662030,bertscore_f1_free,0.694540,0.009745,0.694540,0.695163,135.7
88,2,2.10e-06,0.7630,9.344826,5.581722,1.254368,0.000000,0.008872,0.720859,bertscore_f1_free,0.693855,0.009541,0.693855,0.695163,129.9
89,2,1.77e-06,0.7703,9.327201,5.590005,1.245732,0.000000,0.008868,0.725333,bertscore_f1_free,0.694311,0.009341,0.694311,0.695163,129.8
90,2,1.47e-06,0.7775,9.346803,5.615869,1.243645,0.000000,0.008860,0.747292,bertscore_f1_free,0.694100,0.008848,0.694100,0.695163,118.8
91,2,1.19e-06,0.7848,9.378360,5.635901,1.247486,0.000000,0.008852,0.725424,bertscore_f1_free,0.694657,0.009393,0.694657,0.695163,119.3
92,2,9.40e-07,0.7920,9.393854,5.654647,1.246402,0.000000,0.008849,0.769001,bertscore_f1_free,0.694499,0.009618,0.694499,0.695163,119.2
93,2,7.19e-07,0.7993,9.424434,5.681754,1.247560,0.000000,0.008841,0.793779,bertscore_f1_free,0.694643,0.009454,0.694643,0.695163,118.2
94,2,5.26e-07,0.8065,9.434534,5.698981,1.245184,0.000000,0.008841,0.833618,bertscore_f1_free,0.694445,0.009286,0.694445,0.695163,118.0
95,2,3.64e-07,0.8138,9.467675,5.722891,1.248262,0.000000,0.008840,0.867601,bertscore_f1_free,0.694430,0.009068,0.694430,0.695163,119.1
96,2,2.30e-07,0.8210,9.468138,5.746532,1.240535,0.000000,0.008842,0.865763,bertscore_f1_free,0.694311,0.009602,0.694311,0.695163,118.8
97,2,1.27e-07,0.8283,9.497237,5.766849,1.243463,0.000000,0.008836,0.904859,bertscore_f1_free,0.694591,0.009583,0.694591,0.695163,118.5
98,2,5.43e-08,0.8355,9.537569,5.790258,1.249103,0.000000,0.008838,0.928770,bertscore_f1_free,0.694443,0.009563,0.694443,0.695163,119.2
99,2,1.20e-08,0.8428,9.560665,5.813629,1.249012,0.000000,0.008837,0.930458,bertscore_f1_free,0.694351,0.009531,0.694351,0.695163,119.2
100,2,2.04e-10,0.8500,9.588737,5.836531,1.250735,0.000000,0.008837,0.962311,bertscore_f1_free,0.694379,0.009534,0.694379,0.695163,119.0
