epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
88,2,2.10e-06,0.7630,11.369503,6.446461,1.641014,0.000000,0.009169,2.543515,bertscore_f1_free,0.690947,0.012456,0.690947,0.690947,95.0
89,2,1.77e-06,0.7703,11.365450,6.461552,1.634633,0.000000,0.009161,2.573761,bertscore_f1_free,0.690837,0.012247,0.690837,0.690947,94.8
90,2,1.47e-06,0.7775,11.393433,6.482941,1.636831,0.000000,0.009155,2.607530,bertscore_f1_free,0.690812,0.011954,0.690812,0.690947,100.1
91,2,1.19e-06,0.7848,11.408205,6.503165,1.635013,0.000000,0.009148,2.635832,bertscore_f1_free,0.690537,0.012960,0.690537,0.690947,97.7
92,2,9.40e-07,0.7920,11.428019,6.521018,1.635667,0.000000,0.009142,2.633908,bertscore_f1_free,0.690651,0.012976,0.690651,0.690947,96.3
93,2,7.19e-07,0.7993,11.446268,6.543051,1.634406,0.000000,0.009139,2.674058,bertscore_f1_free,0.690419,0.012498,0.690419,0.690947,99.1
94,2,5.26e-07,0.8065,11.464851,6.560202,1.634883,0.000000,0.009135,2.692099,bertscore_f1_free,0.690541,0.012982,0.690541,0.690947,99.9
95,2,3.64e-07,0.8138,11.493508,6.590032,1.634492,0.000000,0.009135,2.738657,bertscore_f1_free,0.690655,0.013032,0.690655,0.690947,94.4
96,2,2.30e-07,0.8210,11.500418,6.606380,1.631346,0.000000,0.009133,2.746143,bertscore_f1_free,0.690505,0.012960,0.690505,0.690947,94.5
97,2,1.27e-07,0.8283,11.508920,6.624584,1.628112,0.000000,0.009133,2.766968,bertscore_f1_free,0.690572,0.012948,0.690572,0.690947,94.7
98,2,5.43e-08,0.8355,11.552292,6.647179,1.635038,0.000000,0.009132,2.810236,bertscore_f1_free,0.690612,0.012885,0.690612,0.690947,94.9
99,2,1.20e-08,0.8428,11.564618,6.662028,1.634196,0.000000,0.009131,2.831467,bertscore_f1_free,0.690512,0.012895,0.690512,0.690947,94.8
100,2,2.04e-10,0.8500,11.594306,6.691100,1.634402,0.000000,0.009133,2.863861,bertscore_f1_free,0.690517,0.012896,0.690517,0.690947,95.6
