epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
67,2,1.32e-05,0.6109,7.741860,5.019145,0.907572,0.000000,0.011965,1.162713,bertscore_f1_free,0.689368,0.008380,0.689368,0.695200,148.5
68,2,1.26e-05,0.6181,7.737061,5.016782,0.906760,0.000000,0.011901,1.194803,bertscore_f1_free,0.691126,0.008348,0.691126,0.695200,148.1
69,2,1.20e-05,0.6254,7.739813,5.023289,0.905508,0.000000,0.011833,1.173374,bertscore_f1_free,0.691585,0.008038,0.691585,0.695200,147.0
70,2,1.14e-05,0.6326,7.739586,5.040858,0.899576,0.000000,0.011775,1.195935,bertscore_f1_free,0.689875,0.007518,0.689875,0.695200,147.3
71,2,1.07e-05,0.6399,7.722917,5.041826,0.893697,0.000000,0.011711,1.170561,bertscore_f1_free,0.688842,0.007297,0.688842,0.695200,146.7
72,2,1.01e-05,0.6471,7.751939,5.061731,0.896736,0.000000,0.011646,1.190931,bertscore_f1_free,0.690206,0.007862,0.690206,0.695200,146.6
73,2,9.53e-06,0.6543,7.727541,5.066579,0.886988,0.000000,0.011604,1.214147,bertscore_f1_free,0.689962,0.009138,0.689962,0.695200,149.2
74,2,8.93e-06,0.6616,7.745054,5.080403,0.888217,0.000000,0.011549,1.218275,bertscore_f1_free,0.690601,0.009368,0.690601,0.695200,147.3
75,2,8.34e-06,0.6688,7.747011,5.100841,0.882057,0.000000,0.011496,1.208682,bertscore_f1_free,0.690935,0.008040,0.690935,0.695200,147.3
76,2,7.76e-06,0.6761,7.748177,5.102822,0.881785,0.000000,0.011452,1.213289,bertscore_f1_free,0.690857,0.008044,0.690857,0.695200,147.4
77,2,7.20e-06,0.6833,7.737046,5.116152,0.873632,0.000000,0.011403,1.210295,bertscore_f1_free,0.690528,0.007156,0.690528,0.695200,147.5
78,2,6.64e-06,0.6906,7.752635,5.133626,0.873003,0.000000,0.011362,1.211135,bertscore_f1_free,0.691176,0.008063,0.691176,0.695200,145.7
79,2,6.10e-06,0.6978,7.762025,5.153114,0.869637,0.000000,0.011326,1.230079,bertscore_f1_free,0.690728,0.007948,0.690728,0.695200,146.5
80,2,5.58e-06,0.7051,7.775614,5.168220,0.869131,0.000000,0.011285,1.252408,bertscore_f1_free,0.691517,0.008682,0.691517,0.695200,149.2
81,2,5.07e-06,0.7123,7.787550,5.192405,0.865048,0.000000,0.011261,1.278984,bertscore_f1_free,0.691489,0.008393,0.691489,0.695200,145.6
82,2,4.59e-06,0.7196,7.806750,5.207991,0.866253,0.000000,0.011222,1.276319,bertscore_f1_free,0.690458,0.008037,0.690458,0.695200,145.5
83,2,4.12e-06,0.7268,7.785363,5.226978,0.852795,0.000000,0.011189,1.283231,bertscore_f1_free,0.691895,0.007910,0.691895,0.695200,145.6
84,2,3.67e-06,0.7341,7.820395,5.252145,0.856083,0.000000,0.011164,1.320848,bertscore_f1_free,0.691792,0.007478,0.691792,0.695200,147.3
85,2,3.24e-06,0.7413,7.828842,5.267895,0.853649,0.000000,0.011139,1.315551,bertscore_f1_free,0.691285,0.008641,0.691285,0.695200,145.5
86,2,2.84e-06,0.7486,7.844078,5.287585,0.852164,0.000000,0.011118,1.353329,bertscore_f1_free,0.690628,0.007285,0.690628,0.695200,148.1
87,2,2.46e-06,0.7558,7.878250,5.323387,0.851621,0.000000,0.011094,1.348512,bertscore_f1_free,0.691044,0.008459,0.691044,0.695200,146.9
88,2,2.10e-06,0.7630,7.892846,5.331110,0.853912,0.000000,0.011074,1.359647,bertscore_f1_free,0.691063,0.008386,0.691063,0.695200,147.5
89,2,1.77e-06,0.7703,7.929769,5.363766,0.855334,0.000000,0.011058,1.418149,bertscore_f1_free,0.691390,0.007880,0.691390,0.695200,146.9
90,2,1.47e-06,0.7775,7.940375,5.387228,0.851049,0.000000,0.011048,1.432745,bertscore_f1_free,0.691227,0.009162,0.691227,0.695200,148.4
91,2,1.19e-06,0.7848,7.966020,5.416588,0.849811,0.000000,0.011039,1.469709,bertscore_f1_free,0.691271,0.008627,0.691271,0.695200,145.5
92,2,9.40e-07,0.7920,7.972516,5.440593,0.843974,0.000000,0.011028,1.460040,bertscore_f1_free,0.691670,0.008032,0.691670,0.695200,146.5
93,2,7.19e-07,0.7993,8.022307,5.477220,0.848362,0.000000,0.011013,1.505353,bertscore_f1_free,0.690974,0.008265,0.690974,0.695200,145.6
94,2,5.26e-07,0.8065,8.046638,5.502799,0.847946,0.000000,0.011007,1.519992,bertscore_f1_free,0.691040,0.008467,0.691040,0.695200,145.8
95,2,3.64e-07,0.8138,8.076942,5.533540,0.847801,0.000000,0.011006,1.573549,bertscore_f1_free,0.691033,0.008158,0.691033,0.695200,146.1
96,2,2.30e-07,0.8210,8.124783,5.566509,0.852758,0.000000,0.011002,1.629837,bertscore_f1_free,0.691195,0.008231,0.691195,0.695200,145.1
97,2,1.27e-07,0.8283,8.143328,5.597876,0.848484,0.000000,0.011000,1.660125,bertscore_f1_free,0.691441,0.007990,0.691441,0.695200,145.7
98,2,5.43e-08,0.8355,8.168811,5.625822,0.847663,0.000000,0.010996,1.697100,bertscore_f1_free,0.691488,0.008033,0.691488,0.695200,146.6
99,2,1.20e-08,0.8428,8.183387,5.649996,0.844464,0.000000,0.010999,1.730138,bertscore_f1_free,0.691400,0.008029,0.691400,0.695200,147.5
100,2,2.04e-10,0.8500,8.238122,5.688479,0.849881,0.000000,0.010995,1.755521,bertscore_f1_free,0.691418,0.008029,0.691418,0.695200,147.8
