epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
60,2,1.74e-05,0.0000,6.093580,3.248533,0.948349,0.000000,0.012089,0.000000,bertscore_f1_free,0.697342,0.010499,0.697342,0.697347,147.8
61,2,1.68e-05,0.0000,6.055769,3.208870,0.948966,0.000000,0.011990,0.000000,bertscore_f1_free,0.696520,0.009921,0.696520,0.697347,148.2
62,2,1.62e-05,0.0000,6.010264,3.170870,0.946465,0.000000,0.011903,0.000000,bertscore_f1_free,0.697222,0.010729,0.697222,0.697347,149.0
63,2,1.57e-05,0.0000,5.952463,3.138948,0.937838,0.000000,0.011826,0.000000,bertscore_f1_free,0.696524,0.009266,0.696524,0.697347,155.6
64,2,1.50e-05,0.0000,5.885463,3.104345,0.927039,0.000000,0.011751,0.000000,bertscore_f1_free,0.695369,0.009701,0.695369,0.697347,149.1
65,2,1.44e-05,0.0000,5.844099,3.071075,0.924341,0.000000,0.011682,0.000000,bertscore_f1_free,0.694761,0.009911,0.694761,0.697347,145.3
66,2,1.38e-05,0.0000,5.800376,3.038691,0.920562,0.000000,0.011616,0.000000,bertscore_f1_free,0.695478,0.008871,0.695478,0.697347,147.0
67,2,1.32e-05,0.0000,5.733498,3.009418,0.908027,0.000000,0.011546,0.000000,bertscore_f1_free,0.696323,0.008812,0.696323,0.697347,148.8
68,2,1.26e-05,0.0000,5.708905,2.985879,0.907675,0.000000,0.011493,0.000000,bertscore_f1_free,0.696751,0.009347,0.696751,0.697347,146.4
69,2,1.20e-05,0.0000,5.646278,2.957707,0.896190,0.000000,0.011444,0.000000,bertscore_f1_free,0.694702,0.009180,0.694702,0.697347,147.3
70,2,1.14e-05,0.0000,5.618226,2.930630,0.895865,0.000000,0.011385,0.000000,bertscore_f1_free,0.697134,0.009763,0.697134,0.697347,145.4
71,2,1.07e-05,0.0000,5.582247,2.904342,0.892635,0.000000,0.011336,0.000000,bertscore_f1_free,0.696372,0.008927,0.696372,0.697347,153.2
72,2,1.01e-05,0.0000,5.553267,2.885883,0.889128,0.000000,0.011291,0.000000,bertscore_f1_free,0.696470,0.009007,0.696470,0.697347,145.3
73,2,9.53e-06,0.0000,5.525222,2.865287,0.886645,0.000000,0.011254,0.000000,bertscore_f1_free,0.696303,0.008982,0.696303,0.697347,147.0
74,2,8.93e-06,0.0000,5.495795,2.847242,0.882851,0.000000,0.011215,0.000000,bertscore_f1_free,0.696073,0.009030,0.696073,0.697347,150.0
75,2,8.34e-06,0.0000,5.453627,2.826343,0.875761,0.000000,0.011185,0.000000,bertscore_f1_free,0.695868,0.008611,0.695868,0.697347,151.0
76,2,7.76e-06,0.0000,5.429491,2.810697,0.872931,0.000000,0.011145,0.000000,bertscore_f1_free,0.696676,0.008111,0.696676,0.697347,148.8
77,2,7.20e-06,0.0000,5.400407,2.792516,0.869297,0.000000,0.011107,0.000000,bertscore_f1_free,0.696102,0.006960,0.696102,0.697347,149.8
78,2,6.64e-06,0.0000,5.377662,2.779083,0.866193,0.000000,0.011076,0.000000,bertscore_f1_free,0.695679,0.007709,0.695679,0.697347,148.5
79,2,6.10e-06,0.0000,5.358210,2.768286,0.863308,0.000000,0.011045,0.000000,bertscore_f1_free,0.695142,0.007918,0.695142,0.697347,153.3
80,2,5.58e-06,0.0000,5.334119,2.754724,0.859798,0.000000,0.011026,0.000000,bertscore_f1_free,0.695584,0.007650,0.695584,0.697347,150.3
