epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
77,2,7.20e-06,0.6833,7.345145,4.727122,0.872674,0.000000,0.011566,2.101031,bertscore_f1_free,0.689024,0.008175,0.689024,0.690841,144.0
78,2,6.64e-06,0.6906,7.358275,4.745533,0.870914,0.000000,0.011519,2.098552,bertscore_f1_free,0.688587,0.007355,0.688587,0.690841,142.9
79,2,6.10e-06,0.6978,7.394587,4.773656,0.873643,0.000000,0.011484,2.158562,bertscore_f1_free,0.688718,0.007055,0.688718,0.690841,143.1
80,2,5.58e-06,0.7051,7.400737,4.801379,0.866453,0.000000,0.011452,2.188176,bertscore_f1_free,0.690287,0.007951,0.690287,0.690841,143.3
81,2,5.07e-06,0.7123,7.406489,4.821783,0.861569,0.000000,0.011418,2.192291,bertscore_f1_free,0.689768,0.007847,0.689768,0.690841,144.6
82,2,4.59e-06,0.7196,7.441342,4.849580,0.863921,0.000000,0.011379,2.199737,bertscore_f1_free,0.689002,0.007663,0.689002,0.690841,143.0
83,2,4.12e-06,0.7268,7.446070,4.873321,0.857583,0.000000,0.011347,2.243576,bertscore_f1_free,0.689497,0.007129,0.689497,0.690841,143.8
84,2,3.67e-06,0.7341,7.476072,4.905161,0.856970,0.000000,0.011308,2.260977,bertscore_f1_free,0.689036,0.007849,0.689036,0.690841,142.7
85,2,3.24e-06,0.7413,7.521781,4.944963,0.858939,0.000000,0.011284,2.314977,bertscore_f1_free,0.688953,0.007959,0.688953,0.690841,143.9
86,2,2.84e-06,0.7486,7.515797,4.964058,0.850580,0.000000,0.011266,2.333449,bertscore_f1_free,0.688605,0.006555,0.688605,0.690841,143.8
87,2,2.46e-06,0.7558,7.559025,4.996677,0.854116,0.000000,0.011248,2.359709,bertscore_f1_free,0.688996,0.007738,0.688996,0.690841,144.0
88,2,2.10e-06,0.7630,7.593502,5.025227,0.856092,0.000000,0.011219,2.409078,bertscore_f1_free,0.689451,0.007981,0.689451,0.690841,143.0
89,2,1.77e-06,0.7703,7.624947,5.067206,0.852580,0.000000,0.011211,2.450047,bertscore_f1_free,0.689360,0.007648,0.689360,0.690841,141.6
90,2,1.47e-06,0.7775,7.650709,5.102547,0.849387,0.000000,0.011195,2.465293,bertscore_f1_free,0.689150,0.006858,0.689150,0.690841,143.8
91,2,1.19e-06,0.7848,7.681866,5.125192,0.852225,0.000000,0.011182,2.501056,bertscore_f1_free,0.688656,0.007227,0.688656,0.690841,142.6
92,2,9.40e-07,0.7920,7.713695,5.176079,0.845872,0.000000,0.011173,2.536131,bertscore_f1_free,0.688695,0.007033,0.688695,0.690841,142.0
93,2,7.19e-07,0.7993,7.757410,5.216466,0.846981,0.000000,0.011157,2.576869,bertscore_f1_free,0.689100,0.007044,0.689100,0.690841,143.5
94,2,5.26e-07,0.8065,7.810019,5.244390,0.855210,0.000000,0.011152,2.627157,bertscore_f1_free,0.689159,0.007160,0.689159,0.690841,143.7
95,2,3.64e-07,0.8138,7.845785,5.296086,0.849900,0.000000,0.011146,2.678148,bertscore_f1_free,0.688782,0.007080,0.688782,0.690841,145.2
96,2,2.30e-07,0.8210,7.882689,5.333526,0.849721,0.000000,0.011141,2.722149,bertscore_f1_free,0.688906,0.007106,0.688906,0.690841,142.6
97,2,1.27e-07,0.8283,7.914250,5.363224,0.850342,0.000000,0.011137,2.758067,bertscore_f1_free,0.689143,0.007135,0.689143,0.690841,142.0
98,2,5.43e-08,0.8355,7.948480,5.401151,0.849110,0.000000,0.011136,2.806877,bertscore_f1_free,0.688947,0.007130,0.688947,0.690841,143.7
99,2,1.20e-08,0.8428,8.002712,5.445574,0.852379,0.000000,0.011135,2.862199,bertscore_f1_free,0.688839,0.007148,0.688839,0.690841,141.8
100,2,2.04e-10,0.8500,8.055337,5.496592,0.852915,0.000000,0.011136,2.921636,bertscore_f1_free,0.688842,0.007152,0.688842,0.690841,143.4
